Tag,PropertyName,DefaultValue,RuntimeModifiable,FileType
8.0.15,serverConfigCacheFactory,PerVmServerConfigCacheFactory.class.getName(),RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,cacheServerConfiguration,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,callableStmtCacheSize,100,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,characterEncoding,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,characterSetResults,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,connectionAttributes,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,clientInfoProvider,"""com.mysql.cj.jdbc.CommentClientInfoProvider""",RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,clobberStreamingResults,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,clobCharacterEncoding,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,compensateOnDuplicateKeyUpdateCounts,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,connectionCollation,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,connectionLifecycleInterceptors,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,connectTimeout,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,continueBatchOnError,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,createDatabaseIfNotExist,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,defaultFetchSize,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useServerPrepStmts,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,dontTrackOpenResources,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,dumpQueriesOnException,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,elideSetAutoCommits,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,emulateLocators,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,emulateUnsupportedPstmts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,enablePacketDebug,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,enableQueryTimeouts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,explainSlowQueries,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,exceptionInterceptors,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,failOverReadOnly,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,gatherPerfMetrics,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,holdResultsOpenOverStatementClose,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,includeInnodbStatusInDeadlockExceptions,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,includeThreadDumpInDeadlockExceptions,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,includeThreadNamesAsStatementComment,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,ignoreNonTxTables,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,initialTimeout,2,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
8.0.15,interactiveClient,DEFAULT_VALUE_FALSE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
8.0.15,jdbcCompliantTruncation,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,ha_loadBalanceStrategy,"""random""",RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceBlacklistTimeout,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalancePingTimeout,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceValidateConnectionOnSwapServer,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceConnectionGroup,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceExceptionChecker,"""com.mysql.cj.jdbc.ha.StandardLoadBalanceExceptionChecker""",RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceSQLStateFailover,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceSQLExceptionSubclassFailover,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceAutoCommitStatementRegex,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceAutoCommitStatementThreshold,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,localSocketAddress,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,logger,STANDARD_LOGGER_NAME,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,logSlowQueries,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,logXaCommands,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,maintainTimeStats,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,maxQuerySizeToLog,2048,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,maxReconnects,3,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,retriesAllDown,120,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,maxRows,-1,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,metadataCacheSize,50,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,netTimeoutForStreamingResults,600,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,noAccessToProcedureBodies,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,noDatetimeStringSync,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,nullCatalogMeansCurrent,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,packetDebugBufferSize,20,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,padCharsWithSpace,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,pedantic,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,pinGlobalTxToPhysicalConnection,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,prepStmtCacheSize,25,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,prepStmtCacheSqlLimit,256,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,parseInfoCacheFactory,PerConnectionLRUFactory.class.getName(),RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,processEscapeCodesForPrepStmts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,profileSQL,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,propertiesTransform,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,queriesBeforeRetryMaster,50,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,queryTimeoutKillsConnection,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,reconnectAtTxEnd,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,replicationConnectionGroup,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,reportMetricsIntervalMillis,30000,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,resourceId,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,resultSetSizeThreshold,100,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,rewriteBatchedStatements,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,rollbackOnPooledClose,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,secondsBeforeRetryMaster,30,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,selfDestructOnPingSecondsLifetime,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,selfDestructOnPingMaxOperations,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,ha_enableJMX,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,loadBalanceHostRemovalGracePeriod,15000,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,serverTimezone,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,sessionVariables,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,slowQueryThresholdMillis,2000,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,socketFactory,"""com.mysql.cj.protocol.StandardSocketFactory""",RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,socksProxyHost,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,socksProxyPort,1080,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,socketTimeout,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,queryInterceptors,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,strictUpdates,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,overrideSupportsIntegrityEnhancementFacility,false,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,tcpNoDelay,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,tcpKeepAlive,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,tcpRcvBuf,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,tcpSndBuf,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,tcpTrafficClass,0,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,tinyInt1isBit,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,traceProtocol,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,treatUtilDateAsTimestamp,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,transformedBitIsBoolean,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useCompression,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useColumnNamesInFindColumn,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useConfigs,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useCursorFetch,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useHostsInPrivileges,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useInformationSchema,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useLocalSessionState,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useLocalTransactionState,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,sendFractionalSeconds,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useNanosForElapsedTime,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useOldAliasMetadataBehavior,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useOnlyServerErrorMessages,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useReadAheadInput,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useSSL,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,requireSSL,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,verifyServerCertificate,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useStreamLengthsInPrepStmts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,ultraDevHack,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useUsageAdvisor,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,yearIsDateType,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,useAffectedRows,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,maxAllowedPacket,65535,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,authenticationPlugins,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,disabledAuthenticationPlugins,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,defaultAuthenticationPlugin,"""com.mysql.cj.protocol.a.authentication.MysqlNativePasswordPlugin""",RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,disconnectOnExpiredPasswords,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,getProceduresReturnsFunctions,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,detectCustomCollations,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,dontCheckOnDuplicateKeyUpdateInSQL,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,readOnlyPropagatesToServer,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,xdevapiUseAsyncProtocol,DEFAULT_VALUE_FALSE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
8.0.15,xdevapiSSLTrustStoreUrl,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
8.0.15,xdevapiSSLTrustStoreType,"""JKS""",RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
8.0.15,xdevapiSSLTrustStorePassword,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
8.0.15,xdevapiAsyncResponseTimeout,300,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,xdevapiConnectTimeout,10000,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,enableEscapeProcessing,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
8.0.15,serverAffinityOrder,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,USER,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,PASSWORD,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,password1,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,password2,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,password3,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,authenticationPlugins,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,disabledAuthenticationPlugins,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,defaultAuthenticationPlugin,"""caching_sha2_password""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,ldapServerHostname,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,ociConfigFile,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,ociConfigProfile,"""DEFAULT""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,authenticationWebAuthnCallbackHandler,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,authenticationOpenidConnectCallbackHandler,OpenidConnectIdTokenFromFileCallbackHandler.class.getName(),RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,passwordCharacterEncoding,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,connectionAttributes,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,clientInfoProvider,"""com.mysql.cj.jdbc.CommentClientInfoProvider""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,connectionLifecycleInterceptors,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,createDatabaseIfNotExist,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,interactiveClient,DEFAULT_VALUE_FALSE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,propertiesTransform,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,rollbackOnPooledClose,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useConfigs,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useAffectedRows,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,disconnectOnExpiredPasswords,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,detectCustomCollations,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,characterEncoding,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,characterSetResults,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,customCharsetMapping,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,connectionCollation,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,sessionVariables,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,trackSessionState,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useUnbufferedInput,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,connectTimeout,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,localSocketAddress,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,socketFactory,"""com.mysql.cj.protocol.StandardSocketFactory""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,socksProxyHost,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,socksProxyPort,1080,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,socksProxyRemoteDns,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,socketTimeout,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tcpNoDelay,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tcpKeepAlive,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tcpRcvBuf,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tcpSndBuf,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tcpTrafficClass,0,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useCompression,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,maxAllowedPacket,65535,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,dnsSrv,DEFAULT_VALUE_FALSE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,paranoid,DEFAULT_VALUE_FALSE,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,serverRSAPublicKeyFile,DEFAULT_VALUE_NULL_STRING,RUNTIME_NOT_MODIFIABLE,PropertyDefinitions
9.2.0,allowPublicKeyRetrieval,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,trustCertificateKeyStoreUrl,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,trustCertificateKeyStoreType,"""JKS""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,trustCertificateKeyStorePassword,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,fallbackToSystemTrustStore,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,clientCertificateKeyStoreUrl,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,clientCertificateKeyStoreType,"""JKS""",RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,clientCertificateKeyStorePassword,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,fallbackToSystemKeyStore,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tlsCiphersuites,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,tlsVersions,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,fipsCompliantJsse,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,keyManagerFactoryProvider,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,trustManagerFactoryProvider,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,keyStoreProvider,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,sslContextProvider,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,allowLoadLocalInfile,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,allowLoadLocalInfileInPath,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,allowMultiQueries,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,allowUrlInLocalInfile,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useSSL,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,requireSSL,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,verifyServerCertificate,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,continueBatchOnError,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,dontTrackOpenResources,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,queryTimeoutKillsConnection,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,queryInterceptors,DEFAULT_VALUE_NULL_STRING,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,cacheDefaultTimeZone,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,allowNanAndInf,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,autoClosePStmtStreams,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,compensateOnDuplicateKeyUpdateCounts,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useServerPrepStmts,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,emulateUnsupportedPstmts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,generateSimpleParameterMetadata,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,processEscapeCodesForPrepStmts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,useStreamLengthsInPrepStmts,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,clobberStreamingResults,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,emptyStringsConvertToZero,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,holdResultsOpenOverStatementClose,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,jdbcCompliantTruncation,DEFAULT_VALUE_TRUE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,maxRows,-1,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,netTimeoutForStreamingResults,600,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,padCharsWithSpace,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
9.2.0,populateInsertRowWithDefaultValues,DEFAULT_VALUE_FALSE,RUNTIME_MODIFIABLE,PropertyDefinitions
